state,stateid,centre,centreid,year,month,item,item_code,unit,cpi,price
ANDHRA PRADESH,28,Vijaywada,281166,2016,7,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,1,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,2,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,3,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,4,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,5,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,6,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,7,bidi,1330,25,iw,13
KARNATAKA,29,Belgaum,29211,2014,8,bidi,1330,25,iw,13
ANDHRA PRADESH,28,Hyderabad,28252,2017,6,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2017,7,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2017,8,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2017,9,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2017,10,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2017,11,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2017,12,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2018,1,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2018,2,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2018,3,bidi,1330,25,iw,20
ANDHRA PRADESH,28,Hyderabad,28252,2016,12,bidi,1330,25,iw,17
ANDHRA PRADESH,28,Hyderabad,28252,2017,1,bidi,1330,25,iw,17
ANDHRA PRADESH,28,Hyderabad,28252,2017,2,bidi,1330,25,iw,17
ANDHRA PRADESH,28,Hyderabad,28252,2017,3,bidi,1330,25,iw,17
ANDHRA PRADESH,28,Hyderabad,28252,2017,4,bidi,1330,25,iw,17
ANDHRA PRADESH,28,Hyderabad,28252,2017,5,bidi,1330,25,iw,17
ANDHRA PRADESH,28,Hyderabad,28252,2016,9,bidi,1330,25,iw,15.67
ANDHRA PRADESH,28,Hyderabad,28252,2016,10,bidi,1330,25,iw,15.67
ANDHRA PRADESH,28,Hyderabad,28252,2016,11,bidi,1330,25,iw,15.67
ANDHRA PRADESH,28,Hyderabad,28252,2015,12,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,1,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,2,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,3,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,4,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,5,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,6,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,7,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2016,8,bidi,1330,25,iw,15
ANDHRA PRADESH,28,Hyderabad,28252,2014,9,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2014,10,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2014,11,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2014,12,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,1,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,2,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,3,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,4,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,5,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,6,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,7,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,8,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,9,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,10,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2015,11,bidi,1330,25,iw,14
ANDHRA PRADESH,28,Hyderabad,28252,2014,1,bidi,1330,25,iw,13.33
ANDHRA PRADESH,28,Hyderabad,28252,2014,8,bidi,1330,25,iw,13.33
ANDHRA PRADESH,28,Hyderabad,28252,2014,2,bidi,1330,25,iw,13
ANDHRA PRADESH,28,Hyderabad,28252,2014,3,bidi,1330,25,iw,13
ANDHRA PRADESH,28,Hyderabad,28252,2014,4,bidi,1330,25,iw,13
ANDHRA PRADESH,28,Hyderabad,28252,2014,5,bidi,1330,25,iw,13
ANDHRA PRADESH,28,Hyderabad,28252,2014,6,bidi,1330,25,iw,13
ANDHRA PRADESH,28,Hyderabad,28252,2014,7,bidi,1330,25,iw,13
JHARKHAND,20,Kodarma,20151,2017,12,bidi,1330,25,iw,8.75
JHARKHAND,20,Kodarma,20151,2018,1,bidi,1330,25,iw,8.75
JHARKHAND,20,Kodarma,20151,2018,2,bidi,1330,25,iw,8.75
JHARKHAND,20,Kodarma,20151,2018,3,bidi,1330,25,iw,8.75
JHARKHAND,20,Kodarma,20151,2016,4,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,5,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,6,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,7,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,8,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,9,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,10,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,11,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2016,12,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,1,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,2,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,3,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,4,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,5,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,6,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,7,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,8,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,9,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,10,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2017,11,bidi,1330,25,iw,6.25
JHARKHAND,20,Kodarma,20151,2015,10,bidi,1330,25,iw,6
JHARKHAND,20,Kodarma,20151,2015,11,bidi,1330,25,iw,6
JHARKHAND,20,Kodarma,20151,2015,12,bidi,1330,25,iw,6
JHARKHAND,20,Kodarma,20151,2016,1,bidi,1330,25,iw,6
JHARKHAND,20,Kodarma,20151,2016,2,bidi,1330,25,iw,6
JHARKHAND,20,Kodarma,20151,2016,3,bidi,1330,25,iw,6
JHARKHAND,20,Kodarma,20151,2014,8,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2014,9,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2014,10,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2014,11,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2014,12,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,1,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,2,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,3,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,4,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,5,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,6,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,7,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,8,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2015,9,bidi,1330,25,iw,5.21
JHARKHAND,20,Kodarma,20151,2014,1,bidi,1330,25,iw,5
JHARKHAND,20,Kodarma,20151,2014,2,bidi,1330,25,iw,5
JHARKHAND,20,Kodarma,20151,2014,3,bidi,1330,25,iw,5
JHARKHAND,20,Kodarma,20151,2014,4,bidi,1330,25,iw,5
JHARKHAND,20,Kodarma,20151,2014,5,bidi,1330,25,iw,5
JHARKHAND,20,Kodarma,20151,2014,6,bidi,1330,25,iw,5
JHARKHAND,20,Kodarma,20151,2014,7,bidi,1330,25,iw,5
RAJASTHAN,8,Bhilwara,82243,2017,7,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2017,8,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2017,9,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2017,10,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2017,11,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2017,12,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2018,1,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2018,2,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2018,3,bidi,1330,25,iw,19
RAJASTHAN,8,Bhilwara,82243,2017,4,bidi,1330,25,iw,18
RAJASTHAN,8,Bhilwara,82243,2017,5,bidi,1330,25,iw,18
RAJASTHAN,8,Bhilwara,82243,2017,6,bidi,1330,25,iw,18
RAJASTHAN,8,Bhilwara,82243,2014,12,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,1,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,2,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,3,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,4,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,5,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,6,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,7,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,8,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,9,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,10,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,11,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2015,12,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,1,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,2,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,3,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,4,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,5,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,6,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,7,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,8,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,9,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,10,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,11,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2016,12,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2017,1,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2017,2,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2017,3,bidi,1330,25,iw,15
RAJASTHAN,8,Bhilwara,82243,2014,8,bidi,1330,25,iw,14.5
RAJASTHAN,8,Bhilwara,82243,2014,9,bidi,1330,25,iw,14.5
RAJASTHAN,8,Bhilwara,82243,2014,10,bidi,1330,25,iw,14.5
RAJASTHAN,8,Bhilwara,82243,2014,11,bidi,1330,25,iw,14.5
RAJASTHAN,8,Bhilwara,82243,2014,1,bidi,1330,25,iw,14
RAJASTHAN,8,Bhilwara,82243,2014,2,bidi,1330,25,iw,14
RAJASTHAN,8,Bhilwara,82243,2014,3,bidi,1330,25,iw,14
RAJASTHAN,8,Bhilwara,82243,2014,4,bidi,1330,25,iw,14
RAJASTHAN,8,Bhilwara,82243,2014,5,bidi,1330,25,iw,14
RAJASTHAN,8,Bhilwara,82243,2014,6,bidi,1330,25,iw,14
RAJASTHAN,8,Bhilwara,82243,2014,7,bidi,1330,25,iw,14
GUJARAT,24,Surat,241225,2017,6,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2017,7,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2017,8,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2017,9,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2017,10,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2017,11,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2017,12,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2018,1,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2018,2,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2018,3,bidi,1330,30,iw,24
GUJARAT,24,Surat,241225,2016,8,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2016,9,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2016,10,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2016,11,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2016,12,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2017,1,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2017,2,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2017,3,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2017,4,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2017,5,bidi,1330,30,iw,21.6
GUJARAT,24,Surat,241225,2014,8,bidi,1330,30,iw,18
GUJARAT,24,Surat,241225,2014,9,bidi,1330,30,iw,18
GUJARAT,24,Surat,241225,2014,10,bidi,1330,30,iw,18
GUJARAT,24,Surat,241225,2014,11,bidi,1330,30,iw,18
GUJARAT,24,Surat,241225,2014,12,bidi,1330,30,iw,18
GUJARAT,24,Surat,241225,2014,1,bidi,1330,30,iw,15.6
GUJARAT,24,Surat,241225,2014,2,bidi,1330,30,iw,15.6
GUJARAT,24,Surat,241225,2014,3,bidi,1330,30,iw,15.6
GUJARAT,24,Surat,241225,2014,4,bidi,1330,30,iw,15.6
GUJARAT,24,Surat,241225,2014,5,bidi,1330,30,iw,15.6
GUJARAT,24,Surat,241225,2014,6,bidi,1330,30,iw,15.6
GUJARAT,24,Surat,241225,2014,7,bidi,1330,30,iw,15.6
GUJARAT,24,Surat,241225,2015,1,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,2,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,3,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,4,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,5,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,6,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,7,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,8,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,9,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,10,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,11,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2015,12,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2016,1,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2016,2,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2016,3,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2016,4,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2016,5,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2016,6,bidi,1330,30,iw,15
GUJARAT,24,Surat,241225,2016,7,bidi,1330,30,iw,15
MADHYA PRADESH,23,Indore,233261,2017,5,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,6,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,7,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,8,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,9,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,10,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,11,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,12,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2018,1,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2018,2,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2018,3,bidi,1330,25,iw,19
MADHYA PRADESH,23,Indore,233261,2017,2,bidi,1330,25,iw,18
MADHYA PRADESH,23,Indore,233261,2017,3,bidi,1330,25,iw,18
MADHYA PRADESH,23,Indore,233261,2017,4,bidi,1330,25,iw,18
MADHYA PRADESH,23,Indore,233261,2016,11,bidi,1330,25,iw,17
MADHYA PRADESH,23,Indore,233261,2016,12,bidi,1330,25,iw,17
MADHYA PRADESH,23,Indore,233261,2017,1,bidi,1330,25,iw,17
MADHYA PRADESH,23,Indore,233261,2014,4,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,5,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,6,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,7,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,8,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,9,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,10,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,11,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,12,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,1,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,2,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,3,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,4,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,5,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,6,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,7,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,8,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,9,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,10,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,11,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2015,12,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,1,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,2,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,3,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,4,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,5,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,6,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,7,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,8,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,9,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2016,10,bidi,1330,25,iw,15
MADHYA PRADESH,23,Indore,233261,2014,1,bidi,1330,25,iw,13
MADHYA PRADESH,23,Indore,233261,2014,2,bidi,1330,25,iw,13
MADHYA PRADESH,23,Indore,233261,2014,3,bidi,1330,25,iw,13
UTTAR PRADESH,9,Ghaziabad,9191,2017,2,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,3,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,4,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,5,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,6,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,7,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,8,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,9,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,10,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,11,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2017,12,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2018,1,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2018,2,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2018,3,bidi,1330,13,iw,9.29
UTTAR PRADESH,9,Ghaziabad,9191,2015,11,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2015,12,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,1,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,2,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,3,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,4,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,5,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,6,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,7,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,8,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,9,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,10,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,11,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2016,12,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2017,1,bidi,1330,13,iw,6.5
UTTAR PRADESH,9,Ghaziabad,9191,2015,6,bidi,1330,13,iw,5.42
UTTAR PRADESH,9,Ghaziabad,9191,2015,7,bidi,1330,13,iw,5.42
UTTAR PRADESH,9,Ghaziabad,9191,2015,8,bidi,1330,13,iw,5.42
UTTAR PRADESH,9,Ghaziabad,9191,2015,9,bidi,1330,13,iw,5.42
UTTAR PRADESH,9,Ghaziabad,9191,2015,10,bidi,1330,13,iw,5.42
UTTAR PRADESH,9,Ghaziabad,9191,2014,1,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,2,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,3,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,4,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,5,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,6,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,7,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,8,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,9,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,10,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,11,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2014,12,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2015,1,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2015,2,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2015,3,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2015,4,bidi,1330,13,iw,5
UTTAR PRADESH,9,Ghaziabad,9191,2015,5,bidi,1330,13,iw,5
GUJARAT,24,Rajkot,24592,2017,11,bidi,1330,25,iw,20
GUJARAT,24,Rajkot,24592,2017,12,bidi,1330,25,iw,20
GUJARAT,24,Rajkot,24592,2018,1,bidi,1330,25,iw,20
GUJARAT,24,Rajkot,24592,2018,2,bidi,1330,25,iw,20
GUJARAT,24,Rajkot,24592,2018,3,bidi,1330,25,iw,20
GUJARAT,24,Bhavnagar,245143,2017,10,bidi,1330,25,iw,19
GUJARAT,24,Bhavnagar,245143,2017,11,bidi,1330,25,iw,19
GUJARAT,24,Bhavnagar,245143,2017,12,bidi,1330,25,iw,19
GUJARAT,24,Bhavnagar,245143,2018,1,bidi,1330,25,iw,19
GUJARAT,24,Bhavnagar,245143,2018,2,bidi,1330,25,iw,19
GUJARAT,24,Bhavnagar,245143,2018,3,bidi,1330,25,iw,19
GUJARAT,24,Bhavnagar,245143,2017,7,bidi,1330,25,iw,18
GUJARAT,24,Bhavnagar,245143,2017,8,bidi,1330,25,iw,18
GUJARAT,24,Bhavnagar,245143,2017,9,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,5,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,6,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,7,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,8,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,9,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,10,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,11,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2016,12,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,1,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,2,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,3,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,4,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,5,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,6,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,7,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,8,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,9,bidi,1330,25,iw,18
GUJARAT,24,Rajkot,24592,2017,10,bidi,1330,25,iw,18
GUJARAT,24,Bhavnagar,245143,2016,10,bidi,1330,25,iw,17
GUJARAT,24,Bhavnagar,245143,2016,11,bidi,1330,25,iw,17
